reach;urbanaggl;year;q90_fecalcoli;ech_fecalcoli;num_stations;etat_m;urbanaggl_normalise;latitude;longitude
city;Nottingham;1993;38270;4;1;Poor;nottingham;52.9456;-1.18986
city;Nottingham;1994;2880;4;1;Poor;nottingham;52.9456;-1.18986
city;Nottingham;1995;7890;4;1;Poor;nottingham;52.9456;-1.18986
city;Nottingham;1996;NA;0;1;NA;nottingham;52.9456;-1.18986
city;Nottingham;1997;NA;0;1;NA;nottingham;52.9456;-1.18986
city;Nottingham;1998;27308;12;1;Poor;nottingham;52.9456;-1.18986
city;Nottingham;1999;21000;1;1;Poor;nottingham;52.9456;-1.18986
city;Nottingham;2000;3060;13;1;Poor;nottingham;52.9456;-1.18986
city;Nottingham;2001;12950;12;1;Poor;nottingham;52.9456;-1.18986
city;Nottingham;2002;6090;12;1;Poor;nottingham;52.9456;-1.18986
city;Nottingham;2003;6707;12;1;Poor;nottingham;52.9456;-1.18986
city;Nottingham;2004;6750;11;1;Poor;nottingham;52.9456;-1.18986
city;Nottingham;2005;7100;11;1;Poor;nottingham;52.9456;-1.18986
city;Oaxaca de Juarez;2012;2400;24;12;Poor;oaxaca de juarez;17.06654;-96.73314
city;Oaxaca de Juarez;2013;4600;47;12;Poor;oaxaca de juarez;17.06654;-96.73314
city;Oaxaca de Juarez;2014;24000;45;12;Poor;oaxaca de juarez;17.06654;-96.73314
city;Oaxaca de Juarez;2015;24000;48;12;Poor;oaxaca de juarez;17.06654;-96.73314
city;Oaxaca de Juarez;2016;24000;66;12;Poor;oaxaca de juarez;17.06654;-96.73314
city;Oaxaca de Juarez;2017;24000;72;12;Poor;oaxaca de juarez;17.06654;-96.73314
city;Oaxaca de Juarez;2018;24000;72;12;Poor;oaxaca de juarez;17.06654;-96.73314
city;Oaxaca de Juarez;2019;24000;12;12;Poor;oaxaca de juarez;17.06654;-96.73314
city;Oaxaca de Juarez;2020;24000;12;12;Poor;oaxaca de juarez;17.06654;-96.73314
city;Oaxaca de Juarez;2021;24000;8;12;Poor;oaxaca de juarez;17.06654;-96.73314
city;Palembang;1980;210000;7;2;Poor;palembang;-2.96965;104.74679
city;Palembang;1981;91200;2;2;Poor;palembang;-2.96965;104.74679
city;Palembang;1986;5840;12;2;Poor;palembang;-2.96965;104.74679
city;Palembang;1987;5480;12;2;Poor;palembang;-2.96965;104.74679
city;Palembang;1988;61912;10;2;Poor;palembang;-2.96965;104.74679
city;Palembang;1989;47250;8;2;Poor;palembang;-2.96965;104.74679
city;Palembang;1990;27500;2;2;Poor;palembang;-2.96965;104.74679
city;Palembang;1991;7096;3;2;Poor;palembang;-2.96965;104.74679
city;Palembang;1992;NA;0;2;NA;palembang;-2.96965;104.74679
city;Palembang;1993;NA;0;2;NA;palembang;-2.96965;104.74679
city;Paris;1980;58000;11;4;Poor;paris;48.84683;2.31329
city;Paris;1981;57900;12;4;Poor;paris;48.84683;2.31329
city;Paris;1982;49900;12;4;Poor;paris;48.84683;2.31329
city;Paris;1983;87700;12;4;Poor;paris;48.84683;2.31329
city;Paris;1984;54900;12;4;Poor;paris;48.84683;2.31329
city;Paris;1985;94700;10;4;Poor;paris;48.84683;2.31329
city;Paris;1986;260000;9;4;Poor;paris;48.84683;2.31329
city;Paris;1987;601000;8;4;Poor;paris;48.84683;2.31329
city;Paris;1988;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;1989;1100000;10;4;Poor;paris;48.84683;2.31329
city;Paris;1990;588000;9;4;Poor;paris;48.84683;2.31329
city;Paris;1991;306000;8;4;Poor;paris;48.84683;2.31329
city;Paris;1992;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;1993;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;1994;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;1995;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;1996;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2006;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2007;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2008;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2009;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2010;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2011;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2012;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2013;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2014;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2015;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2016;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2017;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2018;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2019;NA;0;4;NA;paris;48.84683;2.31329
city;Paris;2021;NA;0;4;NA;paris;48.84683;2.31329
city;Patna;1986;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1987;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1988;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1989;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1990;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1991;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1992;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1993;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1994;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1995;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1996;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1997;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1998;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;1999;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2000;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2001;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2002;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2003;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2004;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2005;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2006;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2007;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2008;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2009;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2010;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2011;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2012;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2013;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2014;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2015;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2016;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2017;NA;0;13;NA;patna;25.58727;85.15155
city;Patna;2018;11000;123;13;Poor;patna;25.58727;85.15155
city;Patna;2019;17000;100;13;Poor;patna;25.58727;85.15155
city;Patna;2020;160000;145;13;Poor;patna;25.58727;85.15155
city;Patna;2021;160000;50;13;Poor;patna;25.58727;85.15155
city;Petrolina;2004;NA;0;1;NA;petrolina;-9.40249;-40.49983
city;Phnum Penh;1993;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Phnum Penh;1994;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Phnum Penh;1995;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Phnum Penh;2000;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Phnum Penh;2001;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Phnum Penh;2002;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Phnum Penh;2003;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Phnum Penh;2004;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Phnum Penh;2005;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Phnum Penh;2006;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Phnum Penh;2007;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Phnum Penh;2008;NA;0;2;NA;phnum penh;11.57982;105.12175
city;Porto Velho;1980;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;1981;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;1982;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;1983;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;1984;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;1985;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;1993;0;4;2;Good;porto velho;-8.73004;-63.89876
city;Porto Velho;1994;0;3;2;Good;porto velho;-8.73004;-63.89876
city;Porto Velho;1995;0;2;2;Good;porto velho;-8.73004;-63.89876
city;Porto Velho;1997;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;1998;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;1999;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2001;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2002;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2003;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2004;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2005;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2006;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2007;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2008;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2009;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2010;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2011;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2012;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Porto Velho;2013;NA;0;2;NA;porto velho;-8.73004;-63.89876
city;Puebla;2012;2400;36;20;Poor;puebla;19.07391;-98.22698
city;Puebla;2013;6,7E+14;72;20;Poor;puebla;19.07391;-98.22698
city;Puebla;2014;24000;78;20;Poor;puebla;19.07391;-98.22698
city;Puebla;2015;24000;78;20;Poor;puebla;19.07391;-98.22698
city;Puebla;2016;24000;102;20;Poor;puebla;19.07391;-98.22698
city;Puebla;2017;24000;102;20;Poor;puebla;19.07391;-98.22698
city;Puebla;2018;24000;101;20;Poor;puebla;19.07391;-98.22698
city;Puebla;2019;241960;34;20;Poor;puebla;19.07391;-98.22698
city;Puebla;2020;24000;17;20;Poor;puebla;19.07391;-98.22698
city;Puebla;2021;24000;14;20;Poor;puebla;19.07391;-98.22698
city;Puerto Alegre;1985;NA;0;3;NA;puerto alegre;-30.07275;-51.17693
city;Puerto Alegre;1986;NA;0;3;NA;puerto alegre;-30.07275;-51.17693
city;Puerto Alegre;1987;NA;0;3;NA;puerto alegre;-30.07275;-51.17693
city;Puerto Alegre;1988;NA;0;3;NA;puerto alegre;-30.07275;-51.17693
city;Puerto Alegre;2004;NA;0;3;NA;puerto alegre;-30.07275;-51.17693
city;Quebec;2012;NA;0;1;NA;quebec;46.81642;-71.25193
city;Quebec;2013;NA;0;1;NA;quebec;46.81642;-71.25193
city;Quebec;2014;NA;0;1;NA;quebec;46.81642;-71.25193
city;Quebec;2015;NA;0;1;NA;quebec;46.81642;-71.25193
city;Quebec;2016;NA;0;1;NA;quebec;46.81642;-71.25193
city;Quebec;2017;NA;0;1;NA;quebec;46.81642;-71.25193
city;Quebec;2018;NA;0;1;NA;quebec;46.81642;-71.25193
city;Quebec;2019;NA;0;1;NA;quebec;46.81642;-71.25193
city;Queretaro;2012;24196;2;3;Poor;queretaro;20.60027;-100.41385
city;Queretaro;2013;24196;14;3;Poor;queretaro;20.60027;-100.41385
city;Queretaro;2014;2201836;12;3;Poor;queretaro;20.60027;-100.41385
city;Queretaro;2015;241960;12;3;Poor;queretaro;20.60027;-100.41385
city;Queretaro;2016;241960;12;3;Poor;queretaro;20.60027;-100.41385
city;Queretaro;2017;2419600;15;3;Poor;queretaro;20.60027;-100.41385
city;Queretaro;2018;4,83232E+14;18;3;Poor;queretaro;20.60027;-100.41385
city;Queretaro;2019;24196000;3;3;Poor;queretaro;20.60027;-100.41385
city;Queretaro;2020;1984072;3;3;Poor;queretaro;20.60027;-100.41385
city;Rajahmundry;2001;NA;0;6;NA;rajahmundry;17.00129;81.77432
city;Rajahmundry;2002;2436;8;6;Poor;rajahmundry;17.00129;81.77432
city;Rajahmundry;2003;1235;12;6;Good;rajahmundry;17.00129;81.77432
city;Rajahmundry;2004;130;8;6;Good;rajahmundry;17.00129;81.77432
city;Rajahmundry;2005;5000;7;6;Poor;rajahmundry;17.00129;81.77432
city;Rajahmundry;2006;5000;16;6;Poor;rajahmundry;17.00129;81.77432
city;Rajahmundry;2007;1800;15;6;Good;rajahmundry;17.00129;81.77432
city;Rajahmundry;2008;700;16;6;Good;rajahmundry;17.00129;81.77432
city;Rajahmundry;2018;22;36;6;Good;rajahmundry;17.00129;81.77432
city;Rajahmundry;2019;15;36;6;Good;rajahmundry;17.00129;81.77432
city;Rajahmundry;2020;18;36;6;Good;rajahmundry;17.00129;81.77432
city;Rajahmundry;2021;23;9;6;Good;rajahmundry;17.00129;81.77432
city;Ranipet;1995;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;1996;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;1997;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;1998;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;1999;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2005;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2006;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2007;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2008;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2010;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2011;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2015;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2016;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2017;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2018;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2019;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2020;NA;0;1;NA;ranipet;12.93671;79.30961
city;Ranipet;2021;NA;0;1;NA;ranipet;12.93671;79.30961
city;Roma;1990;1026000;7;7;Poor;roma;41.89501;12.53195
city;Roma;1991;110000;5;7;Poor;roma;41.89501;12.53195
city;Roma;1992;110000;4;7;Poor;roma;41.89501;12.53195
city;Roma;2007;NA;0;7;NA;roma;41.89501;12.53195
city;Roma;2008;NA;0;7;NA;roma;41.89501;12.53195
city;Roma;2009;NA;0;7;NA;roma;41.89501;12.53195
city;Roma;2010;NA;0;7;NA;roma;41.89501;12.53195
city;Roma;2011;NA;0;7;NA;roma;41.89501;12.53195
city;Roma;2017;NA;0;7;NA;roma;41.89501;12.53195
city;Roma;2018;NA;0;7;NA;roma;41.89501;12.53195
city;Roma;2019;NA;0;7;NA;roma;41.89501;12.53195
city;Roma;2020;NA;0;7;NA;roma;41.89501;12.53195
city;Roma;2021;NA;0;7;NA;roma;41.89501;12.53195
city;Roma;2022;NA;0;7;NA;roma;41.89501;12.53195
city;Rosario;1980;NA;0;1;NA;rosario;-32.79936;-60.60236
city;Rosario;1981;8800;2;1;Poor;rosario;-32.79936;-60.60236
city;Rosario;1982;NA;0;1;NA;rosario;-32.79936;-60.60236
city;Rosario;1985;7000;6;1;Poor;rosario;-32.79936;-60.60236
city;Rosario;1986;4300;1;1;Poor;rosario;-32.79936;-60.60236
city;Rosario;1993;144;2;1;Good;rosario;-32.79936;-60.60236
city;Rosario;1994;3364;7;1;Good;rosario;-32.79936;-60.60236
city;Rosario;1995;5628;3;1;Good;rosario;-32.79936;-60.60236
city;Rosario;1996;9747;12;1;Good;rosario;-32.79936;-60.60236
city;Rosario;1997;17171;12;1;Good;rosario;-32.79936;-60.60236
city;Rosario;1998;154;11;1;Good;rosario;-32.79936;-60.60236
city;Rosario;2000;448;3;1;Good;rosario;-32.79936;-60.60236
city;Rosario;2001;230;4;1;Good;rosario;-32.79936;-60.60236
city;Rosario;2002;1585;4;1;Good;rosario;-32.79936;-60.60236
city;Rosario;2003;370;4;1;Good;rosario;-32.79936;-60.60236
city;Rosario;2004;7555;4;1;Good;rosario;-32.79936;-60.60236
city;Rosario;2005;2100;9;1;Poor;rosario;-32.79936;-60.60236
city;Rosario;2006;2840;9;1;Poor;rosario;-32.79936;-60.60236
city;Rosario;2007;2310;12;1;Poor;rosario;-32.79936;-60.60236
city;Rosario;2008;3940;14;1;Poor;rosario;-32.79936;-60.60236
city;Rosario;2009;2253;12;1;Poor;rosario;-32.79936;-60.60236
city;Rosario;2010;930;10;1;Good;rosario;-32.79936;-60.60236
city;Rosario;2011;4020;12;1;Poor;rosario;-32.79936;-60.60236
city;Sacramento;1980;84;11;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1981;5092;5;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1982;770;6;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1983;122;3;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1984;212;5;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1985;2462;4;4;Poor;sacramento;38.63925;-121.52287
city;Sacramento;1986;1412;3;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1987;2309;4;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1988;418;3;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1989;14385;4;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1990;2449;4;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1991;1156;4;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1992;3251;4;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1993;1819;4;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1994;4479;4;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1995;2542;3;4;Good;sacramento;38.63925;-121.52287
city;Sacramento;1996;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;1997;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;1998;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;1999;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2000;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2001;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2002;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2003;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2004;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2005;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2006;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2007;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2008;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2009;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2010;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2011;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2012;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2013;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2014;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2015;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2016;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2017;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2018;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2019;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sacramento;2020;NA;0;4;NA;sacramento;38.63925;-121.52287
city;Sakarya;1980;23;1;1;Good;sakarya;40.76284;30.46539
city;Sakarya;1981;NA;0;1;NA;sakarya;40.76284;30.46539
city;Sakarya;1982;240;2;1;Good;sakarya;40.76284;30.46539
city;Sakarya;1983;240;1;1;Good;sakarya;40.76284;30.46539
city;Sakarya;1984;NA;0;1;NA;sakarya;40.76284;30.46539
city;Sakarya;1985;NA;0;1;NA;sakarya;40.76284;30.46539
city;Sakarya;1986;700;11;1;Good;sakarya;40.76284;30.46539
city;Sakarya;1987;504;7;1;Good;sakarya;40.76284;30.46539
city;Santa Fe;2019;NA;0;1;NA;santa fe;-31.63964;-60.63077
city;Santa Fe;2020;NA;0;1;NA;santa fe;-31.63964;-60.63077
city;Santa Fe;2021;NA;0;1;NA;santa fe;-31.63964;-60.63077
city;Santa Fe;2022;NA;0;1;NA;santa fe;-31.63964;-60.63077
city;Santiago (de Chile);1980;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);1982;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);1988;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);1990;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);1991;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);1992;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);1993;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);1994;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);1995;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);1997;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);1998;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);1999;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2000;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2001;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2002;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2003;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2004;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2005;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2006;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2007;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2008;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2009;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2010;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2011;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2012;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2013;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2014;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2015;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2016;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2017;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Santiago (de Chile);2018;NA;0;6;NA;santiago (de chile);-33.48131;-70.65196
city;Sapporo;1980;1880;10;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1981;490;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1982;920;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1983;447;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1984;1262;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1985;508;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1986;1213;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1987;1262;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1988;686;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1989;490;11;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1990;130;11;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1991;1039;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1992;76;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1993;106;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1994;247;10;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1995;553;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1996;375;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1997;612;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1998;1579;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;1999;474;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2000;22;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2001;218;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2002;79;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2003;325;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2004;42;3;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2005;NA;0;2;NA;sapporo;43.11096;141.39251
city;Sapporo;2006;NA;0;2;NA;sapporo;43.11096;141.39251
city;Sapporo;2007;NA;0;2;NA;sapporo;43.11096;141.39251
city;Sapporo;2008;NA;0;2;NA;sapporo;43.11096;141.39251
city;Sapporo;2009;848;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2010;253;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2011;952;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2012;492;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2013;237;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2014;984;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2015;249;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2016;751;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2017;339;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2018;110;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2019;239;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2020;167;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2021;391;12;2;Good;sapporo;43.11096;141.39251
city;Sapporo;2022;NA;0;2;NA;sapporo;43.11096;141.39251
city;Sevilla;1990;107400;10;1;Poor;sevilla;37.3774;-5.97878
city;Sevilla;1991;15300;11;1;Poor;sevilla;37.3774;-5.97878
city;Sevilla;1992;25000;11;1;Poor;sevilla;37.3774;-5.97878
city;Sevilla;1993;13600;12;1;Poor;sevilla;37.3774;-5.97878
city;Sevilla;1994;30700;8;1;Poor;sevilla;37.3774;-5.97878
city;Sevilla;1995;477600;4;1;Poor;sevilla;37.3774;-5.97878
city;Shimoga;1980;NA;0;2;NA;shimoga;13.93018;75.57453
city;Shimoga;1981;NA;0;2;NA;shimoga;13.93018;75.57453
city;Shimoga;1982;NA;0;2;NA;shimoga;13.93018;75.57453
city;Shimoga;1983;NA;0;2;NA;shimoga;13.93018;75.57453
city;Shimoga;1984;NA;0;2;NA;shimoga;13.93018;75.57453
city;Shimoga;1985;NA;0;2;NA;shimoga;13.93018;75.57453
